s1x,s1y,ax,ay,dt,s2x,s2y
9.054433623782527363e-01,7.931587938693757112e-01,1.434785083328374178e+00,-2.694027165031629423e+00,1.817338771235086359e-01,1.000000000000000000e+00,3.035627920921232237e-01
5.908674906633746282e-01,6.589725546013439628e-01,-1.839080768729577819e+00,-1.061519306254612660e+00,6.210825288951170309e-02,4.766453971948804158e-01,5.930434450813835134e-01
7.128022690413391427e-01,6.608536428782467720e-01,6.490887693384808088e-01,1.149527651136462936e+00,1.769187435069418113e-01,8.276382385371703343e-01,8.642266305437960039e-01
3.509486649791492274e-01,5.407067603054729332e-01,-5.315749078427680629e-01,-2.670924219496855656e+00,1.183773132214717833e-01,2.880222556127708944e-01,2.245299273832785936e-01
2.955362586129929303e-01,2.837262604516258557e-01,2.831029121202688792e+00,-1.915147384806809905e+00,1.690502425457650060e-01,7.741224182064314618e-01,0.000000000000000000e+00
6.740631329534502170e-01,4.273491284735766449e-01,2.990264601423747948e+00,-2.207157400322154572e+00,2.691259659122886005e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.407614029405744427e-01,2.200638466859271558e-01,5.830249588662796967e-01,6.343272919927800402e-01,2.261432105164506434e-01,9.726085389498164702e-01,3.635126570153804915e-01
2.608359366863775008e-01,8.650342829258503841e-01,-6.629867846752945937e-01,2.993862029376234801e+00,2.191079623502842910e-01,1.155702532310070030e-01,1.000000000000000000e+00
3.580723602638286041e-01,9.722837823072496555e-01,-2.040433824476002300e+00,-2.006038352806029046e+00,1.341526895393153063e-01,8.434267488338170748e-02,7.031683419593030004e-01
1.322801483471870432e-01,8.571502379377694547e-01,1.213086466876870162e+00,-7.286755439623626707e-01,2.568071924544331197e-01,4.438094781103037456e-01,6.700211172825882855e-01
5.524687442053906050e-01,5.366796813723044846e-01,6.564311427210856031e-01,-2.949219912291905388e+00,1.345765531650365276e-01,6.408089847829804286e-01,1.397838310503685122e-01
5.334206335656618281e-01,1.824258233799536111e-01,2.218044506081234601e+00,1.167943744587971899e+00,1.185940396876273145e-01,7.964674917487835071e-01,3.209369901785356083e-01
7.755473632921308091e-01,4.035772655735113679e-01,1.339788891779996050e+00,1.227203981661072696e+00,1.715471230258492907e-01,1.000000000000000000e+00,6.141005779933355058e-01
6.262562271353416810e-01,6.416922277871173197e-01,-2.829721079807393735e+00,9.336219305064554774e-01,1.568405438134815033e-01,1.824412341378779390e-01,7.881219990839422040e-01
8.676889619160422784e-01,9.267503353787369669e-01,-2.532009384899151172e+00,-7.874089339123280240e-02,1.768704718866567771e-01,4.198512671874858326e-01,9.128233964078527052e-01
5.372190615670464631e-01,2.060654111367490327e-01,7.975024178009721965e-01,2.854543363411341517e-01,1.325099935643885840e-01,6.428961018174376152e-01,2.438909634082395417e-01
5.253715752010615914e-01,9.991037532857650616e-01,-4.665372048353617629e-01,9.040187429753387960e-02,6.049469550650658778e-02,4.971485490520897166e-01,1.000000000000000000e+00
2.921139572132296358e-01,2.364627373283295642e-01,2.398445636106898426e-01,-2.938301743666545285e+00,9.501433250923484175e-02,3.149026283306680662e-01,0.000000000000000000e+00
7.402994233310218331e-01,8.905130468007330657e-01,-1.756693759687017353e+00,-1.548384517409666206e+00,1.358418019137162536e-01,5.016669776045565854e-01,6.801777039005040271e-01
1.953163327590193843e-01,7.128333002200049062e-01,-4.037654591847315011e-01,-9.167802207590858288e-01,2.588081585724341105e-01,9.081853777226571445e-02,4.755630994697163105e-01
9.535136001268051942e-01,5.634963809730763051e-01,-1.443110838863939316e+00,2.115072356016907129e+00,1.208687618056269591e-01,7.790865798850412638e-01,8.191425577741500152e-01
8.848189172231669675e-01,6.841529750783122976e-01,-2.370262700334292649e+00,-1.546267255416786668e-01,1.567902777763094946e-01,5.131847700349277952e-01,6.599090078289913119e-01
6.676796337019221816e-01,1.352217557555902561e-01,-1.247591075528233562e+00,-7.056584648723385200e-01,1.442115384801028188e-01,4.877626053059495037e-01,3.345766289484272682e-02
2.263264159992692814e-01,2.398989561490575406e-01,-1.335857559323474275e+00,-8.602217731940422496e-01,2.578910109462238531e-01,0.000000000000000000e+00,1.805549342209269992e-02
3.718044369955890716e-01,1.277486083059431454e-01,-2.415358745527429019e+00,2.792539347360528446e+00,5.997007971963834450e-02,2.269551804747834967e-01,2.952174155873809047e-01
1.948143035729550387e-01,8.176344947465492563e-01,-2.006245905787241046e+00,-1.284820715109791234e+00,1.742174405115151092e-01,0.000000000000000000e+00,5.937963182439469634e-01
2.628326204032438440e-01,5.877100185586314751e-02,8.846958282350350089e-01,-2.940741306266094313e+00,2.021259997197192293e-01,4.416526491331153048e-01,0.000000000000000000e+00
1.697954725832715450e-01,2.470765622246252624e-01,-4.820523695638443407e-01,3.125696647053999300e-01,5.915268523709933668e-02,1.412807804986635773e-01,2.655658972156094699e-01
1.541860275902814381e-01,3.314714802287578310e-01,8.593895376176927670e-01,1.373999128818029547e+00,7.007433502275757509e-02,2.144071779643563769e-01,4.277535555025294700e-01
2.962064344940463778e-01,7.824411569346232387e-01,4.511083922875958052e-01,-2.246507101733837608e+00,2.268016704533596939e-01,3.985185714204025897e-01,2.729295935760531755e-01
4.117883976811519409e-01,7.578229195131959139e-01,-1.273853501477809624e+00,2.703070899686581541e+00,6.183617922732349836e-02,3.330181642544164933e-01,9.249704961303779616e-01
7.154863917943993235e-01,3.366618458793612101e-01,2.012673667194495586e+00,-1.834942279396512888e+00,1.778284888699041000e-01,1.000000000000000000e+00,1.035683317078195387e-02
2.494474466513125765e-01,9.653665549899296261e-01,2.662649565187745537e+00,2.052679800940170551e+00,1.567492922543347045e-01,6.668158815158037322e-01,1.000000000000000000e+00
6.583096703700530572e-01,1.034064200948711099e-01,-1.277342799559337827e+00,1.134284991588415892e+00,2.727052444668063291e-01,3.099715899483090342e-01,4.127318860210194007e-01
7.680370209269993254e-01,2.980719543558429940e-02,1.541712545921668287e+00,-1.109879142346288816e+00,2.386443320358103692e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.175199734972712795e-01,8.707553729481749549e-01,6.312623324086468202e-01,-2.769025323086760082e+00,2.449913606321443282e-01,7.721737912298866080e-01,1.923680914202865466e-01
5.173482025597797573e-02,5.589352242494388667e-01,2.108827773080038881e+00,-2.963010399751599966e+00,2.542638450293763785e-01,5.879334783440458567e-01,0.000000000000000000e+00
6.195771736365063287e-02,8.237235044902145864e-01,-2.114705447410767380e+00,2.392783433399449322e+00,1.471784251013967815e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.739423284253399427e-01,1.492486080026365070e-01,2.716462102779708232e+00,2.626900338793140222e+00,1.992956833257691351e-01,1.000000000000000000e+00,6.727785060511097814e-01
3.280574977326881081e-01,2.726725779791898674e-01,4.130725400175343509e-01,2.438825218327918876e+00,1.532154056755370974e-01,3.913465745248991823e-01,6.463381731770323491e-01
4.921640507989408775e-01,5.314959436055641806e-01,2.009839966958371527e+00,-2.016343923088521173e+00,6.528738662226855893e-02,6.233812497706395783e-01,3.998541183354221706e-01
2.767337748930894792e-01,7.102954925282717324e-01,-2.999901351208358768e+00,-2.782662838763376723e+00,1.441144554521989751e-01,0.000000000000000000e+00,3.092735528128175426e-01
1.940005033578958704e-01,5.034856133106091480e-02,-2.963418478947392742e-01,-1.951273067013557183e+00,1.680776659615690338e-01,1.441920572370097853e-01,0.000000000000000000e+00
8.077115826163902002e-01,1.605183782953090166e-01,2.351052081437601693e+00,-1.996050201935430701e+00,8.670844387216296301e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.537826447741577507e-01,6.799202267401281974e-01,-1.785596702335237040e-01,1.858568359565911265e+00,2.706877011325519167e-01,9.054487381236586696e-01,1.000000000000000000e+00
3.521414323401464985e-01,2.502634335089500839e-01,2.667681275264987661e+00,-1.068415720212224862e+00,2.769399955648468858e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.312712964391931525e-01,1.907926259696136606e-01,-1.082175561967126054e+00,2.773963334078868748e+00,2.146796381098354245e-01,1.989502384247827382e-01,7.863060706596176619e-01
3.159738800673768111e-01,1.915223058451248628e-01,2.191513331920958763e+00,-1.552143254501494152e+00,1.912149297839808026e-01,7.350239479513007712e-01,0.000000000000000000e+00
1.970055602181808307e-02,4.772073293738896549e-01,2.910489920156076771e+00,-2.823863077979842817e+00,2.205600066263351255e-01,6.616382320973239750e-01,0.000000000000000000e+00
7.441199610566402445e-01,8.130392545816701455e-01,-2.678610760425582882e+00,-9.808133751032839243e-01,9.449431664671016640e-02,4.910064676877001211e-01,7.203579649433319299e-01
2.858253005496010912e-01,8.305855119210089343e-01,9.610562045016588506e-01,-1.374467508922857073e+00,6.578885645325217857e-02,3.490520892310681189e-01,7.401608662768239810e-01
7.259205277048500493e-01,7.064122089986070163e-01,1.570697270292310321e+00,-2.365089547421330707e+00,2.499501795493865863e-01,1.000000000000000000e+00,1.152576519702679381e-01
4.663680464618169541e-01,5.297972859675641466e-01,2.422915353577858255e+00,-2.723555091856984856e+00,1.290446582551768029e-01,7.790323302454925658e-01,1.783370498997328690e-01
1.279212202255974873e-01,8.570283762521498927e-01,8.515600934693781099e-01,1.034334465597446240e+00,1.460390532389560514e-01,2.522822500519423805e-01,1.000000000000000000e+00
6.557154902475756941e-01,3.695624811482424166e-01,-7.704388551182761447e-01,-2.396261138100070465e+00,1.790117359995747615e-01,5.177978933113281945e-01,0.000000000000000000e+00
3.974632535316843240e-01,4.248846568717175032e-01,1.973133244979356604e+00,1.604026229541430482e+00,2.815397817245691714e-01,9.529787566366632046e-01,8.764818514172955100e-01
4.181075979962279865e-01,1.715930573251803759e-01,2.030496512914456986e-01,-5.406381996044506977e-02,2.655278099182256657e-01,4.720229272083049654e-01,1.572376096152701408e-01
2.293499877617516391e-01,1.642866350745829651e-01,-1.284117701151110680e-01,2.987926930942771619e+00,1.883670361778739810e-01,2.051614432148136657e-01,7.271135753723240169e-01
7.231810099306440476e-01,4.519492169126126946e-02,1.479254722020036716e+00,1.013180427291844765e+00,1.099141345749950621e-01,8.857720125174513015e-01,1.565577715253680946e-01
4.319867877187676397e-01,4.319147856073213276e-02,-6.388658192334881747e-01,-4.016040886646976560e-03,2.915529272563148755e-01,2.457235879972404502e-01,4.202059008424915976e-02
1.447692214820375245e-01,4.036249133318415838e-01,-1.616684562162304273e+00,-3.732478788007451698e-01,1.463818934122921300e-01,0.000000000000000000e+00,3.489881821208667967e-01
2.394425567978893943e-01,1.873539059804832929e-01,1.139696954997432066e+00,1.694625989980940162e+00,1.652200784381260834e-01,4.277433770982586037e-01,4.673401449684213005e-01
4.543075765695633317e-01,3.583217578409431114e-01,-2.970059290527167661e+00,-3.509228231233718631e-01,1.587304596940621315e-01,0.000000000000000000e+00,3.026196168094322236e-01
1.946266423353698594e-01,2.794465860342912888e-01,5.785309645042868709e-02,1.992237255339812663e-01,1.813741311670354905e-01,2.051196974393890704e-01,3.155806161608770699e-01
1.420499376487138754e-01,5.966078397043144133e-01,2.978984412211703514e+00,-1.204562712932266466e+00,1.253472670982604953e-01,5.154574924477688391e-01,4.456191955897883528e-01
4.383000655741059459e-01,5.370667693796356001e-01,-1.534860007671460025e+00,-1.361192298846155335e+00,2.168857427831740736e-01,1.054108127420930741e-01,2.418435665736509144e-01
5.732323023821007668e-01,8.671428681512312053e-01,1.012684022159181296e+00,9.165602294707069220e-01,1.075978735610542275e-01,6.821949497556841768e-01,9.657627998329111341e-01
3.477328161445668586e-01,5.593965532809546115e-01,2.882998482094078163e+00,1.562337307721004542e+00,7.748843929648217832e-02,5.711318690161640843e-01,6.804596329109230401e-01
2.985606991474737404e-01,2.931458136747541188e-01,-2.723890895710759263e+00,-1.058131764483139170e+00,2.578283630529307757e-01,0.000000000000000000e+00,2.032943294375705312e-02
4.007857293144307942e-01,3.526419035505238275e-01,1.191432054586682554e+00,8.955433820012799195e-01,9.981081209749419203e-02,5.197035302417135627e-01,4.420268157766080730e-01
6.877323198431193330e-01,4.231379084325836981e-01,9.344991275050151813e-01,-2.390496668059394203e+00,2.149500272543169999e-01,8.886029327694577873e-01,0.000000000000000000e+00
5.003596581280056466e-02,2.484686864784313443e-04,1.201244813000821310e+00,2.877056611801651620e+00,2.170576764926158142e-01,3.107753738215656147e-01,6.247356919818627397e-01
4.236018971432865543e-01,4.098612821132450179e-01,1.029067317098172119e+00,4.202984666809124192e-01,2.536750376969099108e-01,6.846505876008233127e-01,5.164805114924788665e-01
5.960489280096883391e-01,3.407698166719099753e-01,1.889135050754275014e+00,1.079223782013144728e+00,1.805187646585442174e-01,9.370732536450063765e-01,5.355899605910449113e-01
8.707410979064001966e-01,6.117165710227093767e-01,2.462496344395319170e+00,-1.744925866555290028e+00,8.481667757909465422e-02,1.000000000000000000e+00,4.637177563996670027e-01
7.292840329186214277e-01,1.503971503013243893e-01,-2.869124695550909543e+00,-3.291767174351720726e-01,1.912165997466657164e-01,1.806597643861890257e-01,8.745309767760181541e-02
2.386450668761087579e-01,4.051532386312797218e-01,-9.061394224554941701e-01,2.583879958147823785e+00,7.889394439794682190e-02,1.671561536641173462e-01,6.090057203803632691e-01
6.112506886520602256e-01,1.775488581674566912e-01,-2.210321043168053112e+00,-1.921976419405828862e+00,2.084569777050570005e-01,1.504938442353590533e-01,0.000000000000000000e+00
7.814761747149060467e-01,3.263133218767066968e-01,-2.569026260937238959e+00,2.541385653097339770e+00,1.780182826524566719e-01,3.241425316537967505e-01,7.787264313986871356e-01
7.506257498961748098e-01,6.638420095629117279e-01,2.440847613123061421e+00,-2.020735553547313934e+00,2.380611752158310890e-01,1.000000000000000000e+00,1.827833288850251869e-01
8.967478244506210672e-02,6.735137894494659383e-01,-3.396275656577731894e-01,-7.548774987155764116e-01,8.312486254097119220e-02,6.144328773463504645e-02,6.107647011334614850e-01
7.985431722386283626e-01,9.969572988344926889e-01,1.268616530541512688e+00,-2.762392233864203739e-01,1.884546667964069888e-01,1.000000000000000000e+00,9.448987280351065499e-01
3.390040416870834239e-01,3.587097636934566403e-02,2.109231364935538977e+00,1.768858723824704882e+00,2.882755973106401193e-01,9.470439732802127253e-01,5.457897815380490236e-01
3.584900099249124228e-01,5.851400405651813186e-01,-2.973302108008369693e+00,-2.226443095785563209e+00,6.289102288992250156e-02,1.714959989915032235e-01,4.451167568650215567e-01
5.408733174396422871e-01,3.127624264825434874e-02,-1.345819907700360529e+00,-2.721017184958572699e+00,1.766430345557117310e-01,3.031436049779627218e-01,0.000000000000000000e+00
3.117180009998055112e-02,4.393238602275374438e-01,-1.492141224719859327e+00,-2.502133691236220869e+00,2.374991760190009460e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.777528091157323908e-01,7.139273407808943706e-02,-7.657466483189567796e-01,1.362566808872638369e+00,1.896412991234114886e-01,7.325356199291273018e-01,3.297916738551376903e-01
8.295892250575696014e-01,5.361329313409548547e-01,-2.344774171861399026e-01,2.970599314713933126e-01,1.898091572351201517e-01,7.850832641108007603e-01,5.925176265818625776e-01
8.827394234116729965e-01,3.563872361129662991e-01,1.344765728331115184e+00,1.950197839760648755e+00,1.966158619662472518e-01,1.000000000000000000e+00,7.398270653822196508e-01
8.160043607172573488e-01,5.568943132168201471e-01,-2.131675794020893022e+00,1.299016358385044256e+00,1.152747949768310048e-01,5.702758706044255277e-01,7.066381576012057408e-01
1.565124819933942923e-01,2.010815845147364556e-01,1.281241964566901537e+00,-2.247036891415410853e+00,2.057349346106409071e-01,4.201087137939748528e-01,0.000000000000000000e+00
9.703673770907309537e-01,3.043229049860948221e-01,-9.246336862092308095e-02,-2.935313702773772349e+00,2.278530302111937966e-01,9.492993183669190538e-01,0.000000000000000000e+00
4.340954435306465520e-02,4.410642120088628104e-01,1.000764310827458203e+00,-2.250603929288152116e+00,8.555393503087742324e-02,1.290288691828178347e-01,2.485161896623067912e-01
5.828081493944121672e-01,6.911686486284445152e-01,3.391533077045840727e-01,-8.836265504675338001e-01,9.121460982789091065e-02,6.137438860285244768e-01,6.105689975939833092e-01
5.868353751119492756e-04,1.893485369837825116e-01,1.480547599697468186e+00,-2.252902423667801912e-02,1.697622283636212037e-01,2.519278950981647669e-01,1.855239596265060298e-01
5.964816770973713211e-03,2.089556019369732676e-01,2.844582739696107865e+00,-2.192920423870910795e+00,1.896835345835894970e-01,5.455353252520021012e-01,0.000000000000000000e+00
6.380303866880827623e-01,3.054491443910464232e-01,2.009344578219058874e-01,1.419843535531972734e-01,1.987059152275154061e-01,6.779572520303291938e-01,3.336622753118216322e-01
1.944318741380616222e-01,7.625445226282325795e-01,1.742297857725413124e+00,-1.413750068823663941e+00,1.366274521458554769e-01,4.324775913182670184e-01,5.693874527538275165e-01
5.333766649588812525e-01,6.377662817497307124e-01,2.231089877020442813e+00,-2.598987191684039466e+00,1.917058301339666371e-01,9.610896019365747778e-01,1.395252846603952657e-01
8.034742036859637837e-01,2.376408311210007618e-01,1.739190323641318869e+00,2.046358458297100391e+00,1.612937836230270983e-01,1.000000000000000000e+00,5.677057295087246658e-01
5.900914239270071970e-02,6.635213502091807936e-01,-6.030108189550293929e-01,3.529761042491910139e-01,2.782301122735281740e-01,0.000000000000000000e+00,7.617299313243057757e-01
7.958989889616154834e-01,5.176989113330937586e-01,5.702536906726152210e-01,-8.168006164339063346e-01,2.825943809567837417e-01,9.570494776655644742e-01,2.868756467668346355e-01
8.087767620316426154e-01,3.613102244620973735e-01,1.683553481754470837e+00,5.715394402814544250e-01,1.993250659125534452e-01,1.000000000000000000e+00,4.752323610678221844e-01
7.151576944686111048e-01,5.269332074288846091e-01,2.356322600301156811e+00,-1.077575287415946770e+00,2.546999066944184431e-01,1.000000000000000000e+00,2.524748822678318239e-01
3.274459297285260417e-01,6.704800939693857931e-01,-1.166723784803817887e+00,4.388423804713124099e-01,2.860984711230233346e-01,0.000000000000000000e+00,7.960322280862164313e-01
1.226559077425283251e-01,4.968882532795581009e-01,2.033992915645644217e+00,-1.313905513631099531e-01,2.090301260592969390e-01,5.478217033036543171e-01,4.694236697651266721e-01
6.933732252022125619e-01,7.164208319157030491e-01,1.310137007061070058e+00,-2.341207174605241192e+00,2.049455626501835992e-01,9.618799912631711413e-01,2.366008102355852682e-01
1.203412532748900921e-01,7.433948454110551607e-01,7.447098465026726899e-01,2.989864642960530894e+00,1.632506250080968946e-01,2.419156011661353078e-01,1.000000000000000000e+00
1.086573319369127377e-01,7.974071927821940742e-01,2.587351024118122567e+00,-3.371568993156279781e-01,2.092782774348359576e-01,6.501336973836121524e-01,7.268475776681490030e-01
6.607362619813702542e-01,2.387664584669895174e-01,1.799336983655849487e+00,-2.949505024195584468e-01,8.790581980988630695e-02,8.189084546438857304e-01,2.128385927484603701e-01
5.695464729559148731e-01,9.197030905730243511e-01,-1.053104979826928744e+00,-2.643122624296094791e+00,1.263948752309472234e-01,4.364394004256010318e-01,5.856259362550256808e-01
4.998629104089402642e-02,7.121358435380961138e-01,5.023661739852327557e-01,-1.092419941735982780e+00,2.792334117815541972e-01,1.902637117664364164e-01,4.070956961089509663e-01
6.774348224067008317e-01,6.243428106233095409e-01,-5.376757747550899857e-01,2.968036290968168345e+00,2.346051606426579061e-01,5.512933108966173723e-01,1.000000000000000000e+00
6.292384806808370978e-01,3.164995662335851057e-01,-2.695152180181606738e+00,5.607592318005405474e-02,1.096639618722326931e-01,3.336774147535365720e-01,3.226490741351528135e-01
2.235605610419644229e-02,3.852263147220112982e-01,-1.371589761042543598e+00,1.337553873621219580e+00,1.851233214983529773e-01,0.000000000000000000e+00,6.328387304897596932e-01
8.603280605772534173e-01,5.217214800214070580e-01,1.924637317857593288e+00,-2.386654145930947379e+00,2.587161961000609134e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.730991514784909535e-01,2.309572530395324064e-01,-2.733661152732108413e+00,-7.836068258598993808e-01,1.512301421421533565e-01,0.000000000000000000e+00,1.124522813811782151e-01
5.229034882371090820e-01,8.138997495488657918e-01,2.499982333588260275e+00,8.655311782444528035e-01,2.871141415111094219e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.257999953442337393e-02,8.516640767847727389e-02,-2.830934309290714879e+00,-1.048692061990232238e+00,2.366102573268369924e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.810359392403864565e-01,7.736798103833580909e-01,2.336511147150410750e+00,-1.500820928150846889e+00,2.035360743145465112e-01,9.566002457235587286e-01,4.682086104184206565e-01
6.701114512008351509e-01,6.428694663177291213e-01,-1.579843537648510932e-01,-2.494114949258888991e+00,8.327952012514307223e-02,6.569545900320175047e-01,4.351607702065032890e-01
7.986544375311321886e-01,2.117057040412567703e-01,2.348458174235245721e+00,1.433698826810735127e+00,1.262423935706800115e-01,1.000000000000000000e+00,3.926992755973197635e-01
5.516068065417962796e-01,4.190027294669087521e-01,-2.737850515753097902e+00,2.103053517662464067e+00,1.633342534394004453e-01,1.044220365225865810e-01,7.625034057174122637e-01
8.133205595095208684e-01,9.669221832670513717e-01,-2.232076192119736291e-01,2.061724361842740549e-01,2.475960135446934052e-01,7.580552427998342724e-01,1.000000000000000000e+00
8.262237464510662210e-01,5.644715735168103210e-01,2.317766257818216324e+00,-7.117670702888823087e-02,8.905520660122916154e-02,1.000000000000000000e+00,5.581329171671575162e-01
9.188831777940106305e-01,1.101930959494343831e-01,2.757217553976884616e+00,3.910628851129986927e-01,1.400679100067239724e-01,1.000000000000000000e+00,1.649684569484117236e-01
5.793903612595421304e-01,8.933323745163722629e-01,2.197118180391886000e-01,1.177865334810199727e+00,1.787282810753552664e-01,6.186590768296275078e-01,1.000000000000000000e+00
6.495317073809458996e-01,5.967490268438574441e-01,7.544808684067025872e-01,3.607217122142780674e-01,1.250369076942858815e-01,7.438696620810194560e-01,6.418525542773189096e-01
5.076082253777628450e-01,8.691438617077096307e-02,2.395725666216804939e+00,-5.263577858914203489e-02,2.053131283998024248e-01,9.994821566964359194e-01,7.610756980287487761e-02
1.270116939889694985e-01,7.529723591663607385e-01,1.422269494115810495e+00,-2.566987984879663287e+00,1.050038395852678080e-01,2.763554517961260837e-01,4.834287645847467063e-01
2.407728266695879915e-01,7.999883610295819292e-01,2.308904873120670942e+00,-2.976992623054215414e+00,2.878282939168929633e-01,9.053409771163108966e-01,0.000000000000000000e+00
9.433554299401980536e-02,7.714711212610652069e-01,-2.279488643012645532e+00,-1.950568831480066656e+00,5.315405108084352015e-02,0.000000000000000000e+00,6.677904859558725370e-01
4.434399708757280623e-01,8.038500424965699942e-01,-2.913143214440373718e+00,1.617037202334516977e+00,1.731946047427199153e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.461820469861019323e-02,7.505887778942795796e-01,2.638197829669647554e+00,-1.644252242861337088e+00,2.583454607144629045e-01,6.961846384605113736e-01,3.258036746814785278e-01
4.112735761724646277e-01,9.694582719786944969e-01,1.397978097435860434e+00,1.578052456460825148e+00,8.581311526542438617e-02,5.312384317862668404e-01,1.000000000000000000e+00
2.515199339373247467e-01,4.061770671129196764e-01,1.975453458332975032e+00,-1.915889018024038881e+00,1.224870970028459766e-01,4.934874933127634256e-01,1.715053831155219088e-01
6.653187929056382233e-01,7.058079459949669898e-01,-9.244809691531772344e-01,-2.251786658909322725e-01,1.077840577642039527e-01,5.656744827245249185e-01,6.815372756633123474e-01
6.878650977299374247e-01,8.313360738786024218e-01,-3.187122356190674743e-01,-2.288347587296627239e+00,5.738891031544658683e-02,6.695745498235592397e-01,7.000102994206677254e-01
9.368826556403602179e-01,7.225913830530271698e-01,1.820402977112668630e+00,6.221377814372335280e-01,2.521476108246886727e-01,1.000000000000000000e+00,8.794619382461978940e-01
5.134331340555593481e-01,7.466415462360769251e-01,-1.942603539544150326e+00,-1.178026832841965854e+00,7.146927806462367860e-02,3.745966615185563064e-01,6.624488189521064996e-01
9.814219653050731962e-01,3.957247293571275470e-03,-2.868998753552194803e+00,-1.163925441431424623e+00,1.823842697815586389e-01,4.581617226342542537e-01,0.000000000000000000e+00
7.641755379784953561e-01,4.325973073030572325e-01,2.673066235184709427e+00,2.922403614067318856e+00,1.193822075306907177e-01,1.000000000000000000e+00,7.814803020460825422e-01
6.838232115986520032e-01,2.160743171014083419e-01,-1.514742842354236618e+00,-1.586026445143700725e+00,1.771948299577903452e-01,4.154186112179130141e-01,0.000000000000000000e+00
2.287863556395969278e-01,7.727939925633302565e-01,-2.581515081048086468e+00,-1.817068871188348034e+00,2.421233336151629723e-01,0.000000000000000000e+00,3.328392200628662589e-01
7.605632317860752112e-01,6.639548434303711444e-01,1.193962735201195002e-01,-2.616048776679401833e+00,2.102477400612405845e-01,7.856660284654141124e-01,1.139365002435538399e-01
4.398584879651812329e-02,4.382682392414700701e-01,2.864444842707487560e-01,-2.709136528297552360e+00,2.472169802988240517e-01,1.147997892211866378e-01,0.000000000000000000e+00
2.623611814438548961e-01,6.177871228481146559e-02,-2.447389766476795181e+00,-1.319309517296677337e+00,2.585687542182149024e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.018342732230192782e-01,6.349517504287567338e-01,-9.561759904611566441e-01,-1.673884661186438860e+00,1.563454028319927747e-01,5.234055281609006904e-02,3.732475787812691848e-01
3.157043756569880566e-01,8.551560604584947933e-01,2.734308042601627520e-01,-2.688401107013659974e+00,6.587715983244259166e-02,3.337172204523481400e-01,6.780518310380403424e-01
7.135453117778526311e-01,2.318054804706897176e-01,6.892495461499841269e-01,-1.304589019880858958e+00,6.059531866895447039e-02,7.553106076692431836e-01,1.527534930789901102e-01
8.725660821007452661e-01,5.856522795115104429e-02,2.230742172496354314e+00,4.611667772701117940e-01,2.734086480569627442e-01,1.000000000000000000e+00,1.846522130533587713e-01
3.646247557629687108e-01,5.641428678175156586e-01,6.286388890283234332e-01,-8.937466883848057542e-01,2.869389418580689521e-01,5.450057333915878655e-01,3.076921387632262084e-01
5.748200409649580900e-01,9.013058610566682116e-02,-1.365408995001579084e+00,-2.453606596544211094e-01,1.745735009425071205e-01,3.364558124891422475e-01,4.729711675623157058e-02
7.204619353651507963e-01,9.481553001454784413e-01,2.771813317924777031e+00,-1.548833794561513821e+00,2.101243438948448006e-01,1.000000000000000000e+00,6.227076152610775406e-01
7.216267091141819190e-01,5.976019151773863669e-01,1.531133214279972066e+00,8.581262266544955608e-01,7.035600776595311856e-02,8.293511294287724267e-01,6.579762506440580694e-01
2.783837697402926636e-01,3.534662110426959325e-01,-6.136258756251855573e-01,1.136262504761224257e+00,1.353394131069237671e-01,1.953360038659578413e-01,5.072473115724831505e-01
2.949739530607453641e-02,2.717676657355601044e-01,1.648905756490345986e+00,9.520741745849292670e-02,2.746568282743943046e-01,4.823806205071037301e-01,2.979170330429059543e-01
5.888029224298642061e-01,5.193144386648947952e-01,1.321844737700379468e+00,-1.537651863317533785e+00,7.589547536026496066e-02,6.891249571500992488e-01,4.026136195598133960e-01
1.231221112654222738e-01,3.452672532739268219e-01,2.449380053323164219e+00,2.293357459630066764e+00,2.572336000134776701e-01,7.531849601829436747e-01,9.351958487323326352e-01
5.513366397266432628e-01,5.253240325514401121e-01,6.228111194925354255e-01,1.447832661169067059e+00,2.479385680771516443e-01,7.057555368761503356e-01,8.842975893770304019e-01
1.372854263377337736e-01,8.309071297207595297e-01,-1.061293059975827013e+00,-1.257233798663979663e+00,1.290616506591226731e-01,3.131921841822704611e-04,6.686464604007471557e-01
8.570184815159155312e-01,8.583310926689938780e-01,2.374368766269235209e+00,1.778815788116772545e+00,1.621708843568471781e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.387267765019435384e-01,7.628549726793617536e-01,1.294245409801066948e+00,1.469055424167376778e+00,8.802600701540803929e-02,7.526540320247518956e-01,8.921700557531424547e-01
7.901500032592928546e-01,4.976264679196497065e-01,1.023943931981383670e+00,-7.233374796889782132e-01,2.117725469829414009e-01,1.000000000000000000e+00,3.444434475176931798e-01
