s1x,s1y,ax,ay,dt,s2x,s2y
1.522949628488139417e-01,1.993039091070000213e-01,4.950891107339692176e-01,2.622137960899489251e+00,2.000000000000000111e-01,2.513127849956077742e-01,7.237315012868978936e-01
4.322649643462660451e-01,5.121491196209003727e-01,-2.783809909453108133e+00,-1.688594204561490786e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.744302787086021711e-01
1.946093477322344834e-01,7.799447709885816149e-01,9.501374463884202370e-01,2.658801447117533634e+00,2.000000000000000111e-01,3.846368370099185752e-01,1.000000000000000000e+00
8.684311544172296227e-01,3.160049857602408307e-01,-7.444960804176998792e-01,-1.972138042422345583e+00,2.000000000000000111e-01,7.195319383336896690e-01,0.000000000000000000e+00
5.080641967562899985e-01,5.943746025127588650e-01,-2.158869501830872561e+00,-1.945618682761824481e+00,2.000000000000000111e-01,7.629029639011547514e-02,2.052508659603939356e-01
7.223781739311236905e-01,1.474724544653563951e-01,2.992106281320825012e+00,9.512196504336776215e-01,2.000000000000000111e-01,1.000000000000000000e+00,3.377163845520919638e-01
2.808710614031564301e-01,7.307059958584027903e-01,2.866486576023392630e+00,1.780962326621461145e+00,2.000000000000000111e-01,8.541683766078349560e-01,1.000000000000000000e+00
5.681923142926266213e-01,8.999457934389484270e-01,-2.884541889073456655e+00,-8.584282971873453683e-01,2.000000000000000111e-01,0.000000000000000000e+00,7.282601340014793756e-01
4.478583619887434031e-01,4.066128450338479805e-01,2.043003694889955923e+00,1.824939913934684910e+00,2.000000000000000111e-01,8.564591009667346100e-01,7.716008278207849846e-01
3.065072175307022029e-01,2.313725726547455341e-01,1.272434841518412796e+00,1.683592697724661136e+00,2.000000000000000111e-01,5.609941858343847620e-01,5.680911121996777835e-01
6.507663347633982909e-01,2.646860018226955269e-01,-1.076292712792987771e-01,6.045077924287589610e-01,2.000000000000000111e-01,6.292404805075385577e-01,3.855875603084473191e-01
8.622755206430473551e-01,2.706483956521082979e-01,5.033549722860160003e-01,-2.294605444011807105e+00,2.000000000000000111e-01,9.629465151002505330e-01,0.000000000000000000e+00
6.733596312251477478e-01,5.681841419017319428e-01,5.442750610496274177e-01,-2.193887756640816367e+00,2.000000000000000111e-01,7.822146434350731870e-01,1.294065905735686250e-01
6.284587978789083484e-01,8.954167756318380800e-01,-1.320484591626235549e+00,1.498510780217205962e+00,2.000000000000000111e-01,3.643618795536612276e-01,1.000000000000000000e+00
1.699884514694127713e-01,1.498155458754620861e-01,-2.624696661318365543e+00,5.231613557907044409e-02,2.000000000000000111e-01,0.000000000000000000e+00,1.602787729912761860e-01
1.219022213353062600e-01,7.643902091821697109e-02,2.458526335329194623e+00,-1.594675943688255604e+00,2.000000000000000111e-01,6.136074884011452069e-01,0.000000000000000000e+00
5.342310236037406401e-01,1.657311519522721710e-01,-2.330435078337162125e+00,-1.241746457842471507e+00,2.000000000000000111e-01,6.814400793630820408e-02,0.000000000000000000e+00
8.071679300934898604e-01,2.261053054688011432e-02,-1.889870680842434592e+00,-8.437243307381478985e-01,2.000000000000000111e-01,4.291937939250028977e-01,0.000000000000000000e+00
3.746069717348576855e-01,4.732039713885688448e-01,-2.636002278354714790e+00,-2.500317686331468447e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.165283006768244922e-01,3.559062195172905119e-01,-8.768345184310870621e-01,-1.949242153904486852e+00,2.000000000000000111e-01,4.116139699060705759e-02,0.000000000000000000e+00
2.227914355284521530e-01,2.818281063347257698e-01,2.144912908789879502e+00,-1.018713377610642290e+00,2.000000000000000111e-01,6.517740172864281423e-01,7.808543081259730623e-02
9.268710607285914893e-01,4.171753663098261011e-01,2.180060800692595002e+00,-4.178311878532805501e-01,2.000000000000000111e-01,1.000000000000000000e+00,3.336091287391699800e-01
3.858649412607200180e-01,6.111744524341742313e-01,-1.912645930695080487e+00,-7.685033598985837600e-01,2.000000000000000111e-01,3.335755121703920523e-03,4.574737804544574682e-01
6.641418567485055657e-01,6.602765449276847276e-01,2.190903464454099669e+00,-9.324582452828074075e-01,2.000000000000000111e-01,1.000000000000000000e+00,4.737848958711232683e-01
8.475896722401388139e-02,5.819025790346892268e-01,1.828609221396608753e-01,-1.430011138076783261e-01,2.000000000000000111e-01,1.213311516519460509e-01,5.533023562731536060e-01
7.359235998979756221e-01,7.955683661434495013e-01,-2.314374577284108447e-01,1.907028563941005395e+00,2.000000000000000111e-01,6.896361083522934976e-01,1.000000000000000000e+00
5.885342519393526040e-01,1.305730582345578927e-01,2.497162631756903117e+00,-2.911971183955941456e-02,2.000000000000000111e-01,1.000000000000000000e+00,1.247491158666460126e-01
8.374032389677898980e-02,3.230536931058178851e-01,1.457714334274440304e-01,-5.404492554818585148e-02,2.000000000000000111e-01,1.128946105822677959e-01,3.122447079961807037e-01
9.275588094659626970e-01,4.726175288334824032e-01,-2.941829670020571719e+00,1.914363080114807936e+00,2.000000000000000111e-01,3.391928754618482866e-01,8.554901448564440347e-01
8.954739071476480738e-01,4.596749532770249003e-01,9.995176734245339034e-01,-2.022073088473963942e+00,2.000000000000000111e-01,1.000000000000000000e+00,5.526033558223208964e-02
7.551181065601270115e-01,4.851271756896403664e-01,1.735636894350994552e+00,1.836612814069434663e+00,2.000000000000000111e-01,1.000000000000000000e+00,8.524497385035273433e-01
7.087022614323837955e-01,3.171792766671795993e-01,1.079903695021332766e+00,2.787762987989598429e+00,2.000000000000000111e-01,9.246830004366504152e-01,8.747318742650993517e-01
8.898652636367038182e-01,2.657080687365831473e-01,-1.854705618614128859e+00,-6.968349294875313404e-01,2.000000000000000111e-01,5.189241399138779798e-01,1.263410828390768847e-01
6.176828784278165507e-03,7.211657861168420114e-01,1.351693675226668390e-01,-2.482768672254338060e+00,2.000000000000000111e-01,3.321070228881153885e-02,2.246120516659743660e-01
6.766044632445795681e-01,6.569014499256771167e-01,-8.500517007218304499e-01,9.291234936334369365e-01,2.000000000000000111e-01,5.065941231002134559e-01,8.427261486523645040e-01
6.874150023133265286e-01,5.862642110184831390e-01,-1.018008522695926121e+00,7.018458774284321855e-01,2.000000000000000111e-01,4.838132977741412821e-01,7.266333865041696427e-01
1.152789530785144345e-01,6.692037223800513246e-01,-1.445095003471684958e+00,-7.105052602430355080e-01,2.000000000000000111e-01,0.000000000000000000e+00,5.271026703314442008e-01
6.598523780704801389e-03,1.828428789547006383e-01,-1.271967268854916844e+00,-2.359937634699849074e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.208784051953482486e-01,3.783693804086546431e-01,-2.271581671465892960e+00,-1.505015309889095265e+00,2.000000000000000111e-01,0.000000000000000000e+00,7.736631843083557891e-02
1.189651624145176001e-01,4.269576040398873618e-01,-2.349636218010611621e+00,2.817231861048361097e+00,2.000000000000000111e-01,0.000000000000000000e+00,9.904039762495595589e-01
6.236172436233423655e-01,3.774634315324340017e-01,2.385344110418975205e+00,1.759092362849342450e+00,2.000000000000000111e-01,1.000000000000000000e+00,7.292819041023025362e-01
7.084994832867090864e-01,2.309220953782770147e-01,1.551639883179318780e-01,1.218693335241449738e+00,2.000000000000000111e-01,7.395322809502954398e-01,4.746607624265669623e-01
1.438252722709234543e-01,7.488998444884864547e-01,2.046191784382688894e+00,8.342093552345470897e-01,2.000000000000000111e-01,5.530636291474613220e-01,9.157417155353958504e-01
6.687281297620548681e-01,4.293706932947625177e-01,2.251879101078059442e+00,2.515964156684551867e+00,2.000000000000000111e-01,1.000000000000000000e+00,9.325635246316729132e-01
1.367672848177130529e-01,6.636837393289771736e-01,2.544366104757811442e+00,-2.046802175396009282e+00,2.000000000000000111e-01,6.456405057692753413e-01,2.543233042497752838e-01
7.499557499262142768e-01,1.639426532078259724e-01,-2.206821578465393952e+00,2.050668449824925688e+00,2.000000000000000111e-01,3.085914342331354532e-01,5.740763431728110877e-01
6.893017369301841502e-01,3.556370863817859274e-01,8.244376133966646591e-01,-5.139845245295324716e-01,2.000000000000000111e-01,8.541892596095170820e-01,2.528401814758794441e-01
9.151186148896830463e-01,7.515396876083912936e-01,1.174862624119398014e+00,1.882310233842300562e+00,2.000000000000000111e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.737311702333963259e-01,9.380263196378040291e-01,1.267453333679629424e+00,-3.319281813450736252e-01,2.000000000000000111e-01,5.272218369693222328e-01,8.716406833687893041e-01
2.523275610463449059e-02,1.848240144783982464e-01,-2.237038235598020286e+00,6.191631552250145276e-01,2.000000000000000111e-01,0.000000000000000000e+00,3.086566455234011630e-01
2.419029711471349930e-01,7.320800833698842824e-01,-9.663733714812994258e-01,-2.819271887002899657e+00,2.000000000000000111e-01,4.862829685087510789e-02,1.682257059693043066e-01
5.261680305016215309e-01,4.643754078940662833e-01,-1.824647030696237682e+00,-2.601178687507269771e+00,2.000000000000000111e-01,1.612386243623739612e-01,0.000000000000000000e+00
2.225333387721835088e-01,7.564671103596112278e-01,-3.070423663057129104e-01,-2.228672697523009116e+00,2.000000000000000111e-01,1.611248655110409378e-01,3.107325708550093823e-01
1.171064080515928918e-01,2.473412204048558438e-01,-2.539200507912837246e+00,-1.441208942564866424e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.063603195749761143e-01,4.510474644660920074e-01,-2.273417231369318614e+00,-4.480158299531269428e-01,2.000000000000000111e-01,3.516768733011123582e-01,3.614442984754666077e-01
8.768177365996089323e-01,6.016641042322560251e-01,2.582482880351876453e+00,-4.074773767926349599e-01,2.000000000000000111e-01,1.000000000000000000e+00,5.201686288737290553e-01
7.895446469583820015e-01,1.874032729291210675e-01,-5.923183503731914712e-01,1.104854567903346130e+00,2.000000000000000111e-01,6.710809768837436851e-01,4.083741865097902934e-01
3.162218676764667613e-01,3.767060518006826175e-01,-6.501294207526457924e-01,-1.344355934205395231e+00,2.000000000000000111e-01,1.861959835259376084e-01,1.078348649596035380e-01
4.941992058820346978e-01,4.724670244775304173e-01,9.755203762417687940e-01,-1.959845854399953069e+00,2.000000000000000111e-01,6.893032811303885232e-01,8.049785359753980352e-02
8.224661575824718796e-01,1.731905319120425890e-01,2.664336676429872597e+00,2.692366563457172290e+00,2.000000000000000111e-01,1.000000000000000000e+00,7.116638446034770915e-01
8.514859146296520631e-01,8.890462941434096322e-01,-2.642264015977353164e+00,-9.010459242078598940e-01,2.000000000000000111e-01,3.230331114341814525e-01,7.088371093018376312e-01
7.551903556109762494e-02,9.390369621182337312e-03,-1.214363824082015597e+00,-2.853292542533243381e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.927529728195351622e-01,4.007447677615643133e-01,-1.811553642102341044e+00,-4.177249772713569342e-01,2.000000000000000111e-01,0.000000000000000000e+00,3.171997723072929043e-01
9.704494067485071040e-01,7.140859705348279185e-02,-1.331677071776382837e+00,-2.881131879879119673e+00,2.000000000000000111e-01,7.041139923932304701e-01,0.000000000000000000e+00
7.813052652283013488e-01,4.754249535877287380e-01,2.255266309241166667e+00,-1.663835096127511459e+00,2.000000000000000111e-01,1.000000000000000000e+00,1.426579343622264018e-01
1.298735247731346298e-01,3.660803086706585496e-01,1.141926731092482328e+00,-9.951150350139927880e-01,2.000000000000000111e-01,3.582588709916311176e-01,1.670573016678599809e-01
3.809014070809106922e-01,2.435725003021458335e-01,-1.402286893123224187e+00,-2.174986114399652948e+00,2.000000000000000111e-01,1.004440284562658214e-01,0.000000000000000000e+00
2.943637575238797766e-01,4.199188312025750047e-01,1.709182793029597747e+00,-3.658362365546024009e-01,2.000000000000000111e-01,6.362003161297993259e-01,3.467515838916545023e-01
9.622613949147542645e-01,4.588605689815830058e-01,8.337366518237048219e-01,2.182117018069666514e+00,2.000000000000000111e-01,1.000000000000000000e+00,8.952839725955163974e-01
9.501350121123174342e-01,3.053207158355553119e-02,1.494611407765960465e+00,-9.395745559756560894e-01,2.000000000000000111e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.611025857321950472e-02,2.781590619726925784e-02,-2.564002548901527234e-01,2.204657965851711587e+00,2.000000000000000111e-01,1.483020759518895865e-02,4.687474993676116197e-01
6.659446382623542826e-01,2.202326911137951759e-01,2.623315344733423871e+00,1.001713486427433963e+00,2.000000000000000111e-01,1.000000000000000000e+00,4.205753883992819908e-01
5.764201812930485058e-01,7.953661356054245735e-01,1.180682832745322486e+00,-1.820098492213731545e+00,2.000000000000000111e-01,8.125567478421129586e-01,4.313464371626782312e-01
3.318139186585037370e-01,2.456774927090867866e-01,-2.723906371323958631e+00,-1.901576637953250604e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.076459599500217745e-01
7.254085871405748787e-01,4.758977932995703819e-01,2.998778595786053991e+00,2.237002160374201409e+00,2.000000000000000111e-01,1.000000000000000000e+00,9.232982253744106416e-01
1.492101460493006071e-01,8.744511746968863797e-02,7.596397756223725040e-01,-5.636292579540320702e-01,2.000000000000000111e-01,3.011381011737751523e-01,0.000000000000000000e+00
7.371675011394206445e-01,8.604123348789247672e-01,-1.943855331004273879e-01,-1.007015290322039514e+00,2.000000000000000111e-01,6.982903945193351669e-01,6.590092768145168201e-01
8.903620782835128811e-01,5.100890074847036493e-01,2.031926128309589075e+00,-1.676739949819932018e+00,2.000000000000000111e-01,1.000000000000000000e+00,1.747410175207172456e-01
1.534545663646471603e-01,2.256574122784780201e-01,-4.105497039910499524e-02,8.020364283500720504e-01,2.000000000000000111e-01,1.452435722848261501e-01,3.860646979484924080e-01
4.535238890209351004e-01,8.518573736056136436e-01,-1.043639576664887603e+00,2.514594804337800582e+00,2.000000000000000111e-01,2.447959736879575798e-01,1.000000000000000000e+00
6.501974188352687145e-01,2.742069569533241991e-01,-9.869974720095529008e-01,-1.391071398581710916e+00,2.000000000000000111e-01,4.527979244333580899e-01,0.000000000000000000e+00
7.559386415571793805e-01,4.354401753206101899e-01,-2.463680714994938015e+00,1.397806905733656180e-03,2.000000000000000111e-01,2.632024985581917775e-01,4.357197367017568990e-01
9.827639451941653226e-01,4.287271374848052874e-01,1.845583493731506763e+00,-1.021841127986194753e+00,2.000000000000000111e-01,1.000000000000000000e+00,2.243589118875663202e-01
8.371963489035462169e-01,1.454163136101938036e-02,-2.570402931343870101e+00,-1.515987073376663163e+00,2.000000000000000111e-01,3.231157626347721523e-01,0.000000000000000000e+00
7.182212650931681930e-01,3.984784427849120680e-01,-1.590666509579836907e+00,6.165224826403736813e-01,2.000000000000000111e-01,4.000879631772008005e-01,5.217829393129868043e-01
4.990093079898347828e-01,1.988258003655788420e-01,-2.184137193662359699e+00,-7.464267754157636325e-01,2.000000000000000111e-01,6.218186925736279846e-02,4.954044528242609879e-02
9.295115137269889249e-01,1.996450133811874528e-01,5.335368102467823448e-01,5.939119761726181501e-01,2.000000000000000111e-01,1.000000000000000000e+00,3.184274086157110606e-01
5.615867040751434391e-01,5.973456235768030975e-01,-2.277336838588847723e+00,1.822843409622413979e+00,2.000000000000000111e-01,1.061193363573738613e-01,9.619143055012859822e-01
8.584434272995116189e-01,4.666665396856098935e-01,1.771976921360937318e+00,-1.916017336348492250e-01,2.000000000000000111e-01,1.000000000000000000e+00,4.283461929586400707e-01
8.298912811609487905e-01,5.238965642269046707e-01,2.159733119845403060e+00,8.446208300908182309e-01,2.000000000000000111e-01,1.000000000000000000e+00,6.928207302450682947e-01
9.563346594226188602e-01,7.166078337322686620e-01,-2.280536161001911477e+00,1.024981097246704387e-01,2.000000000000000111e-01,5.002274272222365648e-01,7.371074556772027053e-01
9.121052609840152314e-01,9.423605323086544638e-01,2.342432457872450691e+00,-1.073903528320694578e+00,2.000000000000000111e-01,1.000000000000000000e+00,7.275798266445154816e-01
8.022461563180587341e-01,1.223675465955067487e-01,-2.699483525833610731e+00,-2.764255948443863797e+00,2.000000000000000111e-01,2.623494511513365657e-01,0.000000000000000000e+00
1.244285982343493746e-01,6.162417502970511940e-01,7.167839465483574202e-01,2.848895966128920598e+00,2.000000000000000111e-01,2.677853875440208697e-01,1.000000000000000000e+00
2.712066827619659115e-01,3.851523242262724356e-01,2.149306212500193602e+00,-7.871286900734819625e-02,2.000000000000000111e-01,7.010679252620046764e-01,3.694097504248027852e-01
1.738281766236273729e-01,7.621716630603876386e-01,4.093690690964262302e-01,2.654923607351689085e+00,2.000000000000000111e-01,2.557019904429126411e-01,1.000000000000000000e+00
8.544977036455471131e-01,1.328046270642881943e-01,1.798409756819241423e+00,-6.025569918244775280e-01,2.000000000000000111e-01,1.000000000000000000e+00,1.229322869939268592e-02
5.168349367640346914e-01,3.950129299975869701e-01,1.960058221298441872e+00,2.046343830904918448e+00,2.000000000000000111e-01,9.088465810237230658e-01,8.042816961785707042e-01
7.900153179807999360e-01,4.649923001754772134e-01,-2.780741507292109560e+00,2.908304089028018069e+00,2.000000000000000111e-01,2.338670165223779573e-01,1.000000000000000000e+00
7.308090491481727957e-01,5.661038765794068617e-01,-2.532227493788837158e+00,1.529486449929027714e+00,2.000000000000000111e-01,2.243635503904053419e-01,8.720011665652124266e-01
9.782481140195476987e-01,4.196330759479470762e-01,-2.156908167116873720e+00,-2.816065451970512612e+00,2.000000000000000111e-01,5.468664805961729325e-01,0.000000000000000000e+00
9.876708696600727810e-01,4.154385832931348776e-01,1.599868466487603946e+00,2.257956052319313400e+00,2.000000000000000111e-01,1.000000000000000000e+00,8.670297937569975133e-01
1.826686513908087894e-01,7.820810604374099917e-01,5.876310738908125941e-01,1.703109237015075550e+00,2.000000000000000111e-01,3.001948661689712861e-01,1.000000000000000000e+00
2.717190023531588228e-01,5.657547308350558968e-01,1.169039057196597398e+00,2.415530761135852522e+00,2.000000000000000111e-01,5.055268137924783245e-01,1.000000000000000000e+00
6.460150798913266712e-01,1.996772581530098511e-01,-2.539347793772375184e+00,-1.748982972915268386e+00,2.000000000000000111e-01,1.381455211368516345e-01,0.000000000000000000e+00
3.440693567802455277e-02,9.870333435599575322e-01,8.944103580214339821e-01,-2.821540481072233320e+00,2.000000000000000111e-01,2.132890072823113714e-01,4.227252473455108683e-01
8.173901430779063615e-01,1.237052549594770401e-01,-2.314025628198904450e+00,6.005514537568492628e-01,2.000000000000000111e-01,3.545850174381254272e-01,2.438155457108469037e-01
8.479694301231583964e-01,2.581302017516089453e-01,1.868197042701481791e+00,3.910162226072237956e-01,2.000000000000000111e-01,1.000000000000000000e+00,3.363334462730537266e-01
2.472847403883260409e-01,7.726163503831624535e-01,-2.174938297955671729e+00,2.376366499501303409e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.573620123571220830e-01,8.459573439320406951e-01,-9.063433004022876105e-01,-2.630091678915924547e-02,2.000000000000000111e-01,5.760933522766645831e-01,8.406971605742088460e-01
1.366520078866587662e-01,7.475861752250856362e-01,2.886491957695151989e+00,2.320237602544537481e+00,2.000000000000000111e-01,7.139503994256891639e-01,1.000000000000000000e+00
4.698238742732061546e-01,3.258834081273854766e-01,5.296400870430595376e-03,-2.254995511335966540e-01,2.000000000000000111e-01,4.708831544472922848e-01,2.807834979006661458e-01
7.343028775489074400e-01,8.451430809582014536e-01,-1.487510369025570878e+00,1.566580341334661952e+00,2.000000000000000111e-01,4.368008037437932645e-01,1.000000000000000000e+00
3.224607575631726064e-01,1.548115566604619797e-01,2.623079455918366776e+00,2.251974931237625377e+00,2.000000000000000111e-01,8.470766487468459616e-01,6.052065429079871439e-01
9.916847183338880489e-01,9.191899892378981862e-01,2.532305987549276161e+00,-3.860496891193312408e-01,2.000000000000000111e-01,1.000000000000000000e+00,8.419800514140318715e-01
2.898411498160373689e-01,8.144143079996650769e-01,1.546671440067984626e+00,-2.987341856060338419e+00,2.000000000000000111e-01,5.991754378296343386e-01,2.169459367875973266e-01
8.969322221638653669e-02,9.125459074536547144e-01,-1.695307936085186817e+00,4.193600389382012850e-01,2.000000000000000111e-01,0.000000000000000000e+00,9.964179152412949714e-01
7.746522352650038190e-01,1.968631147605265364e-01,-2.183974330575750855e-01,-2.443688627742207409e+00,2.000000000000000111e-01,7.309727486534888241e-01,0.000000000000000000e+00
2.956872469976992157e-01,5.955548548409993481e-01,1.860151312716802785e+00,-8.916131624870882177e-01,2.000000000000000111e-01,6.677175095410597949e-01,4.172322223435817046e-01
3.557576642313929893e-01,7.362338159474545174e-01,-2.758631222551565454e+00,-2.338383114939156293e+00,2.000000000000000111e-01,0.000000000000000000e+00,2.685571929596232144e-01
5.923628693439936255e-01,2.070286525679896350e-01,-1.335923755519183187e+00,2.752568564789710237e+00,2.000000000000000111e-01,3.251781182401569659e-01,7.575423655259316824e-01
6.101095098839756092e-01,1.405908514891185401e-02,-1.703068139545752091e+00,1.049571102720513238e+00,2.000000000000000111e-01,2.694958819748251577e-01,2.239733056930145183e-01
1.117478153030442289e-01,1.612078171066516630e-01,-1.006980679837939485e+00,-1.071955259239539382e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.536777120194138924e-01,1.190973834101782813e-02,2.582800574306081565e+00,-2.775884831131787855e+00,2.000000000000000111e-01,8.702378268806302275e-01,0.000000000000000000e+00
9.299075236636783481e-01,2.395089554722613645e-01,-2.397463692743706076e+00,-2.373158006932903241e+00,2.000000000000000111e-01,4.504147851149370996e-01,0.000000000000000000e+00
2.706385504450568025e-01,3.756423257052541320e-01,-1.793690850023629046e+00,-2.044442482678852091e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.407387157284419210e-01,3.518193291480380402e-01,-2.491609111909194318e+00,6.568872098062250586e-02,2.000000000000000111e-01,4.424168933466030573e-01,3.649570733441625525e-01
4.311328562045972923e-01,2.985072725024483509e-01,2.424864747467725401e-01,-3.867258738423702269e-01,2.000000000000000111e-01,4.796301511539518003e-01,2.211620977339742999e-01
9.762450350517937192e-01,3.648572248672503626e-01,1.838931474107831754e+00,6.015038643516437133e-01,2.000000000000000111e-01,1.000000000000000000e+00,4.851579977375791164e-01
8.353742098963179430e-02,6.579823942390766733e-01,-1.680037889837923348e+00,1.883405567152280469e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.166049207154763234e-01,3.722410241950189214e-01,-2.945054097600143805e-01,-2.913218809318913749e+00,2.000000000000000111e-01,6.577038387634734917e-01,0.000000000000000000e+00
2.113851554498874519e-01,4.092514511835780855e-01,2.171874230259337679e+00,2.720683445373448528e+00,2.000000000000000111e-01,6.457600015017550543e-01,9.533881402582677911e-01
4.390682105123637768e-01,9.952998033878610595e-01,2.983979843054409109e+00,-1.218151940850094705e+00,2.000000000000000111e-01,1.000000000000000000e+00,7.516694152178421406e-01
8.584353255541872230e-01,6.209088984199513384e-01,-2.585289914811725431e+00,-2.302819796629064886e+00,2.000000000000000111e-01,3.413773425918421589e-01,1.603449390941383279e-01
1.939179478682546698e-01,6.879145213890339727e-01,-1.974689271677619873e+00,2.372098306530102008e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.589990022820635174e-01,7.538873869434770114e-02,-1.276197780714454666e+00,5.431371036541632336e-01,2.000000000000000111e-01,5.037594461391725620e-01,1.840161594251803479e-01
3.794865167021570507e-01,3.268477975458088380e-01,1.241620350989276034e+00,-2.839002993458592528e-01,2.000000000000000111e-01,6.278105869000122352e-01,2.700677376766369986e-01
5.704313226114666735e-01,6.530532183682880021e-01,-1.641785895757653657e+00,2.545714705981399817e+00,2.000000000000000111e-01,2.420741434599359421e-01,1.000000000000000000e+00
1.813877883883613373e-01,4.696594361137143014e-01,5.073972318101200862e-01,6.057596729060317209e-01,2.000000000000000111e-01,2.828672347503853324e-01,5.908113706949206234e-01
9.921678865358946053e-01,1.585263922737412123e-02,-1.881201748669048879e+00,-4.030044737848008651e-01,2.000000000000000111e-01,6.159275368020847852e-01,0.000000000000000000e+00
3.709936118290368956e-01,3.343124638563048645e-01,2.223847713876494936e+00,1.030554817910573462e+00,2.000000000000000111e-01,8.157631546043359050e-01,5.404234274384195347e-01
4.055830200225494231e-01,8.691937155246814983e-01,-6.415945490739884960e-01,9.799211490986907691e-01,2.000000000000000111e-01,2.772641102077517128e-01,1.000000000000000000e+00
4.383050382994738703e-01,8.830780014959976887e-01,-1.288520221857014203e+00,2.986866559394409038e+00,2.000000000000000111e-01,1.806009939280709964e-01,1.000000000000000000e+00
5.755398430302386403e-01,4.246176949346334162e-01,-1.647665203860713801e+00,2.918799884883719997e+00,2.000000000000000111e-01,2.460068022580958469e-01,1.000000000000000000e+00
2.523030876577457837e-01,8.236138553216304503e-01,1.146040680209361895e+00,-2.395676664086063390e+00,2.000000000000000111e-01,4.815112236996181849e-01,3.444785225044177390e-01
6.442005180032749356e-01,2.122260698821593072e-01,2.848632409171935720e+00,1.916233824505087391e+00,2.000000000000000111e-01,1.000000000000000000e+00,5.954728347831768076e-01
1.300704934550834801e-01,1.254313286531529847e-01,-9.621343086529341448e-01,-9.400319992100456545e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.090719628493051374e-01,4.033915375960582805e-01,4.227942238830877386e-01,-2.232926976167870947e+00,2.000000000000000111e-01,9.936308076259227073e-01,0.000000000000000000e+00
8.203077943609557998e-01,8.953620927597768508e-01,-1.010604780433373096e+00,-1.173322395154835274e+00,2.000000000000000111e-01,6.181868382742812251e-01,6.606976137288097517e-01
2.263330477942842034e-01,3.257234981461099022e-02,2.415020295390935878e+00,-1.329846525409986713e+00,2.000000000000000111e-01,7.093371068724714235e-01,0.000000000000000000e+00
1.803360865456827833e-01,7.729787056611061580e-01,-4.518118286393839611e-01,-5.810303837570209851e-01,2.000000000000000111e-01,8.997372081780598274e-02,6.567726289097020054e-01
1.541317612116199776e-02,5.641320600178602040e-01,-1.604164926911442413e+00,1.190690552394458201e+00,2.000000000000000111e-01,0.000000000000000000e+00,8.022701704967518666e-01
1.912667655880467832e-01,7.666606823802343262e-01,1.348579298187304154e+00,1.404612612761193091e+00,2.000000000000000111e-01,4.609826252255076473e-01,1.000000000000000000e+00
4.793756964294548784e-01,5.490799390767672206e-01,2.249270326944712295e+00,2.998345351220892852e+00,2.000000000000000111e-01,9.292297618183973373e-01,1.000000000000000000e+00
2.934082569002834928e-01,4.565785036981372391e-01,2.075692217517264737e+00,1.688068971512072025e+00,2.000000000000000111e-01,7.085467004037364624e-01,7.941922980005516886e-01
4.571260294579826411e-02,8.095196470699201896e-01,-2.737090499160841794e+00,-1.644774774641310833e+00,2.000000000000000111e-01,0.000000000000000000e+00,4.805646921416579787e-01
9.074989233761340257e-01,7.526475197183664090e-01,-4.516262770715417929e-01,6.955389973565759831e-01,2.000000000000000111e-01,8.171736679618256671e-01,8.917553191896816500e-01
4.956222724478515085e-01,8.437843494440268044e-01,-2.222126313523342667e+00,2.776850138522615197e-01,2.000000000000000111e-01,5.119700974318297515e-02,8.993213522144790639e-01
3.820875799156908670e-03,6.659574069882108205e-01,9.956790736353759996e-01,-2.865421754191358694e+00,2.000000000000000111e-01,2.029566905262321086e-01,9.287305614993901504e-02
7.673859173155501701e-01,3.266562371922701047e-01,-2.889715523484221116e+00,-3.904680948119780837e-01,2.000000000000000111e-01,1.894428126187058803e-01,2.485626182298744657e-01
8.565716909439778926e-01,1.900016073435040198e-04,5.357716475854319427e-01,3.994660606901834221e-01,2.000000000000000111e-01,9.637260204610642589e-01,8.008321374538018844e-02
6.321202114386373916e-01,3.010239809806155575e-01,-2.427326961381210957e+00,-1.348951890362833916e+00,2.000000000000000111e-01,1.466548191623952002e-01,3.123360290804877426e-02
6.286279237601524184e-01,2.513586595502933507e-01,-2.693011771978977897e+00,1.382849397970787209e+00,2.000000000000000111e-01,9.002556936435679447e-02,5.279285391444508146e-01
2.097798700869487609e-01,6.261603868055349853e-01,2.278834897691092820e+00,2.130000136206630756e+00,2.000000000000000111e-01,6.655468496251673027e-01,1.000000000000000000e+00
